Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.X_HW_UAProfileStatus,true,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.X_HW_UAProfileStatus.cw-service,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.X_HW_UAProfileStatus.dial-tone-pattern,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.X_HW_UAProfileStatus.hold-service,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.X_HW_UAProfileStatus.mcid-service,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.X_HW_UAProfileStatus.no-dialing-behaviour,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Line.2.X_HW_UAProfileStatus.three-party-service,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.CallAgent1,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.CallAgent2,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.CallAgentPort1,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2727",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.CallAgentPort2,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2727",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.DSCPMark,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"26",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.Domain,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.LocalPort,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2427",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.MaxRetranCount,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"7",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.RegisterMode,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"Wildcard",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.RetranIntervalTimer,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.CallHoldFlag,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.DigitMapInterDigitTimer,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"4",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.HBWithMGNameFlag,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.HeartBeatClose,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.HeartBeatMaxreTransTimes,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"7",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.HeartBeatTimer,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"60",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.HowlToneTimeLength,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"60",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.LocalBlockToneType,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"BusyTone",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.MgcSwitchFlag,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"1",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.MgcType,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPExtend.RemoteBlockToneType,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"BusyTone",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPStackInfo,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPStackInfo.AtMostOnceTimer,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"30",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPStackInfo.IsSendProv,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPStackInfo.ProvTimer,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"5",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPauth,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPauth.auth,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"Passive",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPauth.authInitKey,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPauth.authKey,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MGCP.X_HW_MGCPauth.authmgid,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.MaxSessions,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"4",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Name,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.NumberOfLines,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"2",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.NumberingPlan,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.NumberingPlan.X_HW_NumberPlan,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.DSCPMark,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"46",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.LocalPortMax,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"50032",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.LocalPortMin,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"50000",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.RTCP,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.RTCP.Enable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.RTCP.TxRepeatInterval,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"5000",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.RTCP.X_HW_RtcpxrFlag,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.RTCP.X_HW_VqmFlag,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.Redundancy,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.Redundancy.Enable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.Redundancy.PayloadType,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"96",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.Redundancy.X_HW_EnableAuto,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.Redundancy.X_HW_EnableFixedStart,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.Redundancy.X_HW_Rfc2198For2833,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.TelephoneEventPayloadType,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"97",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.VLANIDMark,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_2833FaxEventFlag,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"Disable",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_2833FlashHook,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_EmergencyDSCPMark,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"-1",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DTMFClipStartCode,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"15",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DTMFEraseBeforeEnd,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DefaultCodec,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"G.711ALaw",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DefaultPktLen,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"20",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DtmfDetectAlgorithmMode,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DtmfDetectLevelLowerAdjust,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DtmfDetectNegativeTwistAdjust,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DtmfDetectPositiveTwistAdjust,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DtmfDetectSnrAdjust,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.DualSilenceDetTime,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"6250",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.EchoCancellationEnable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OffhookDtaLevel,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"-15.5dbm0",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OffhookDtasAckFskInterval,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"50",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OffhookDtasAckInterval,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"160",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OffhookDtasDuration,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"80",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OffhookFskLevel,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"-8.5dbm0",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OffhookMarkSignalBit,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"80",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OnhookChannelSeizeBit,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"300",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OnhookDtaLevel,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"-8.5dbm0",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OnhookDtasDuration,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"100",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OnhookDtasFskInterval,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"250",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OnhookFskLevel,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"-8.5dbm0",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.OnhookMarkSignalBit,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"180",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.PktLostThreshold,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"400",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.PlcFlag,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.RTPTermIDNumWidth,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"6",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.RTPTermIDPrefix,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"A100",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.RTPTermIDStartNum,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.RTPTermIDUniform,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_Extend.SilenceSuppression,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_JitBuffer,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_JitBuffer.IniAdaptJB,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_JitBuffer.IniFixedJB,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"60",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_JitBuffer.MaxAdaptJB,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"135",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_JitBuffer.MaxFixedJB,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"135",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_JitBuffer.MinAdaptJB,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_JitBuffer.MinFixedJB,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.RTP.X_HW_PortName,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Region,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.Reset,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.DSCPMark,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"26",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.EthernetPriorityMark,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.InboundAuthPassword,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.InboundAuthUsername,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.Organization,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.OutboundProxy,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.OutboundProxyPort,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"5060",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.ProxyServer,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.VoiceService.1.VoiceProfile.1.SIP.ProxyServerPort,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"5060",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
